0.08863043785095215,0.08461308479309082,0.07963681221008301,0.104156494140625,0.09441423416137695,0.1040501594543457,0.1063079833984375,0.0845487117767334,0.26229238510131836,0.26772141456604004,0.6826143264770508,0.19836187362670898,0.20374727249145508,0.19237732887268066,0.17384791374206543
0.08483552932739258,0.0941925048828125,0.08448672294616699,0.0894014835357666,0.089630126953125,0.08734917640686035,0.08986830711364746,0.07945132255554199,0.25746941566467285,0.26253461837768555,0.6534030437469482,0.24739313125610352,0.24787116050720215,0.2396833896636963,0.23793411254882812
0.07978153228759766,0.08856463432312012,0.0796811580657959,0.08480596542358398,0.07452678680419922,0.0842752456665039,0.08908796310424805,0.06948590278625488,0.26325535774230957,0.22775793075561523,0.9416031837463379,0.25281476974487305,0.24305415153503418,0.2532968521118164,0.23839187622070312
0.07024145126342773,0.08988666534423828,0.07965970039367676,0.08478426933288574,0.08938384056091309,0.0948343276977539,0.09436225891113281,0.07926011085510254,0.2713768482208252,0.24775147438049316,0.8386671543121338,0.20852398872375488,0.2283616065979004,0.21791696548461914,0.21347379684448242
0.07501101493835449,0.08985257148742676,0.07416725158691406,0.0894308090209961,0.07989001274108887,0.09907841682434082,0.10870814323425293,0.0794382095336914,0.24242424964904785,0.25781893730163574,0.5607180595397949,0.4428880214691162,0.2134861946105957,0.22365045547485352,0.17934894561767578
0.06467103958129883,0.08482909202575684,0.07960319519042969,0.08943891525268555,0.08447670936584473,0.08456754684448242,0.10389208793640137,0.07002711296081543,0.3749401569366455,0.2524707317352295,0.8733329772949219,0.22331762313842773,0.25272393226623535,0.22829675674438477,0.22308611869812012
0.07532262802124023,0.08932995796203613,0.08368468284606934,0.0941615104675293,0.09916067123413086,0.09351134300231934,0.1090383529663086,0.07966470718383789,0.30097126960754395,0.23872923851013184,0.707284688949585,0.23813652992248535,0.23868107795715332,0.2573721408843994,0.2382047176361084
0.07029938697814941,0.08908700942993164,0.08984494209289551,0.09946513175964355,0.09471440315246582,0.08947491645812988,0.08458852767944336,0.06868982315063477,0.32099246978759766,0.2721288204193115,0.9561011791229248,0.23757195472717285,0.2477283477783203,0.23797345161437988,0.23885154724121094
0.06988668441772461,0.06508255004882812,0.06993317604064941,0.045935869216918945,0.08941769599914551,0.07454800605773926,0.08996963500976562,0.054810523986816406,0.3304736614227295,0.28186869621276855,0.3356339931488037,0.9025728702545166,0.24777460098266602,0.27713966369628906,0.24293804168701172
0.07502961158752441,0.09933638572692871,0.08453512191772461,0.08951163291931152,0.07987308502197266,0.08917808532714844,0.08504104614257812,0.07526874542236328,0.2671527862548828,0.20388007164001465,0.7414076328277588,0.25237512588500977,0.24286913871765137,0.25287318229675293,0.2615978717803955
